,Datum,Anfang,Ende,Biomasse [MWh] Originalauflösungen,Wasserkraft [MWh] Originalauflösungen,Wind Offshore [MWh] Originalauflösungen,Wind Onshore [MWh] Originalauflösungen,Photovoltaik [MWh] Originalauflösungen,Sonstige Erneuerbare [MWh] Originalauflösungen,Kernenergie [MWh] Originalauflösungen,Braunkohle [MWh] Originalauflösungen,Steinkohle [MWh] Originalauflösungen,Erdgas [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen,Sonstige Konventionelle [MWh] Originalauflösungen,hour
25868,2023-09-27,12:00,12:15,1011.75,471.25,36.75,210.5,7933.5,28.75,0.0,2251.5,1360.5,1041.25,6.0,330.25,12
25869,2023-09-27,12:15,12:30,1008.75,421.5,33.5,229.0,8028.25,29.5,0.0,2238.75,1203.75,1042.0,8.0,331.0,12
25870,2023-09-27,12:30,12:45,1011.75,410.0,32.25,256.5,8158.75,31.25,0.0,2232.75,1097.25,1049.5,7.25,334.25,12
25871,2023-09-27,12:45,13:00,1013.25,411.5,41.25,287.0,8185.75,31.75,0.0,2239.5,1078.5,1026.25,24.75,335.75,12
25872,2023-09-27,13:00,13:15,1010.5,414.0,37.5,338.0,8180.75,31.0,0.0,2282.75,1081.25,1058.0,63.75,333.0,13
25873,2023-09-27,13:15,13:30,1008.25,413.0,38.5,358.25,8116.25,30.5,0.0,2345.25,1055.0,1061.25,2.75,332.25,13
25874,2023-09-27,13:30,13:45,1011.25,411.75,33.25,364.5,8025.5,30.25,0.0,2336.0,1014.25,1057.5,0.5,329.75,13
25875,2023-09-27,13:45,14:00,1010.0,410.75,37.0,373.0,7850.25,30.25,0.0,2323.75,982.25,1038.5,0.0,328.25,13
25876,2023-09-27,14:00,14:15,1008.5,412.0,31.0,369.75,7667.75,30.25,0.0,2333.25,951.25,1034.5,2.5,338.5,14
25877,2023-09-27,14:15,14:30,1011.5,414.75,26.0,362.75,7458.0,30.25,0.0,2409.25,935.75,1056.5,8.25,339.25,14
25878,2023-09-27,14:30,14:45,1007.25,421.25,24.5,363.0,7168.5,30.25,0.0,2432.25,980.0,1063.0,62.0,337.75,14
25879,2023-09-27,14:45,15:00,1009.25,439.5,25.5,357.25,6881.5,30.25,0.0,2495.0,1017.25,1080.75,158.0,338.5,14
25880,2023-09-27,15:00,15:15,1010.0,414.25,20.5,322.0,6536.75,30.25,0.0,2639.75,1079.5,1058.25,37.5,337.5,15
25881,2023-09-27,15:15,15:30,1014.75,414.5,18.5,297.25,6164.0,30.25,0.0,2682.0,1162.25,1116.5,86.75,336.5,15
25882,2023-09-27,15:30,15:45,1018.75,414.75,17.5,278.25,5763.5,30.25,0.0,2707.0,1239.0,1134.0,125.75,333.0,15
25883,2023-09-27,15:45,16:00,1022.75,411.25,18.5,260.75,5374.25,30.5,0.0,2718.0,1328.25,1197.5,206.0,332.25,15
25884,2023-09-27,16:00,16:15,1038.0,403.5,28.5,256.0,4933.5,32.25,0.0,2723.75,1440.25,1331.25,65.0,337.25,16
25885,2023-09-27,16:15,16:30,1041.75,400.25,33.5,249.25,4502.75,33.25,0.0,2732.75,1594.5,1426.25,109.5,337.5,16
25886,2023-09-27,16:30,16:45,1048.0,396.0,39.0,244.75,4019.5,33.25,0.0,2745.5,1799.5,1551.25,177.5,336.0,16
25887,2023-09-27,16:45,17:00,1054.25,393.5,47.75,257.25,3521.75,33.25,0.0,2736.25,1903.0,1644.5,325.75,337.25,16
25888,2023-09-27,17:00,17:15,1066.5,394.25,61.0,265.0,2984.25,33.5,0.0,2758.25,1995.0,1842.75,153.5,336.75,17
25889,2023-09-27,17:15,17:30,1078.5,402.25,84.0,282.5,2430.25,34.25,0.0,2795.0,2106.0,1903.25,388.25,339.25,17
25890,2023-09-27,17:30,17:45,1084.25,417.5,108.25,306.0,1886.0,34.25,0.0,2819.5,2145.75,1995.75,749.25,335.0,17
25891,2023-09-27,17:45,18:00,1091.25,448.5,121.75,347.5,1355.25,34.25,0.0,2820.0,2178.5,2118.5,971.25,334.0,17
25892,2023-09-27,18:00,18:15,1109.5,398.75,142.5,413.75,879.75,35.0,0.0,2821.0,2174.5,2193.25,1114.5,333.0,18
25893,2023-09-27,18:15,18:30,1114.0,417.5,174.75,498.5,497.25,35.25,0.0,2837.5,2197.75,2207.75,1293.0,333.0,18
25894,2023-09-27,18:30,18:45,1112.5,420.5,237.5,610.5,214.25,35.25,0.0,2832.5,2225.0,2231.25,1546.25,331.25,18
25895,2023-09-27,18:45,19:00,1114.75,410.0,304.75,749.0,54.5,35.25,0.0,2834.0,2244.25,2232.75,1563.75,325.5,18
25896,2023-09-27,19:00,19:15,1117.25,410.25,379.75,858.75,7.5,35.25,0.0,2826.5,2270.0,2237.5,1463.5,333.0,19
25897,2023-09-27,19:15,19:30,1117.25,411.25,463.25,898.5,0.5,35.5,0.0,2835.25,2276.5,2245.0,1370.0,333.75,19
25898,2023-09-27,19:30,19:45,1114.25,401.0,534.0,1035.5,0.0,35.5,0.0,2829.5,2281.0,2245.75,1247.0,332.0,19
25899,2023-09-27,19:45,20:00,1113.5,391.25,561.75,1217.0,0.0,35.5,0.0,2835.0,2247.25,2242.75,1018.75,334.25,19
25900,2023-09-27,20:00,20:15,1107.25,410.0,610.75,1398.5,0.0,36.0,0.0,2832.25,2236.5,2109.5,1287.0,346.5,20
25901,2023-09-27,20:15,20:30,1106.25,393.5,678.75,1606.5,0.0,36.0,0.0,2821.75,2187.25,2038.5,1003.75,347.0,20
25902,2023-09-27,20:30,20:45,1102.25,396.5,774.75,1866.5,0.0,36.0,0.0,2829.0,2127.0,2000.75,734.5,346.25,20
25903,2023-09-27,20:45,21:00,1104.25,416.75,746.5,2117.75,0.0,36.0,0.0,2796.25,2033.25,1968.0,736.25,346.5,20
25904,2023-09-27,21:00,21:15,1091.25,433.75,980.5,2342.0,0.0,35.75,0.0,2795.25,1898.5,1726.0,266.5,346.0,21
25905,2023-09-27,21:15,21:30,1085.5,399.5,980.75,2527.75,0.0,34.75,0.0,2784.0,1811.75,1591.25,145.5,342.5,21
25906,2023-09-27,21:30,21:45,1076.0,404.75,1077.5,2662.5,0.0,34.0,0.0,2785.0,1665.0,1542.25,63.25,341.0,21
25907,2023-09-27,21:45,22:00,1072.75,388.5,1045.0,2791.5,0.0,34.0,0.0,2767.0,1472.75,1405.75,172.5,342.5,21
25908,2023-09-27,22:00,22:15,1055.75,427.75,1188.0,2863.25,0.0,33.0,0.0,2780.75,1322.5,1191.25,70.25,341.5,22
25909,2023-09-27,22:15,22:30,1052.75,403.75,1228.5,2994.0,0.0,31.5,0.0,2749.5,1227.25,1131.5,40.75,337.25,22
25910,2023-09-27,22:30,22:45,1046.0,404.0,1310.5,3152.0,0.0,31.0,0.0,2714.75,1161.75,1062.25,28.5,335.75,22
25911,2023-09-27,22:45,23:00,1046.25,395.75,1364.75,3264.75,0.0,31.0,0.0,2638.75,1070.75,1012.5,25.0,332.5,22
25912,2023-09-27,23:00,23:15,1034.5,440.0,1433.5,3311.25,0.0,29.75,0.0,2575.0,974.5,928.5,10.25,330.75,23
25913,2023-09-27,23:15,23:30,1027.5,404.0,1462.0,3382.25,0.0,29.5,0.0,2494.0,911.5,905.75,0.0,331.75,23
25914,2023-09-27,23:30,23:45,1025.25,390.25,1468.5,3442.0,0.0,29.5,0.0,2416.75,845.75,908.0,0.0,333.5,23
25915,2023-09-27,23:45,00:00,1025.25,394.0,1500.75,3533.0,0.0,29.5,0.0,2283.0,777.5,906.75,0.0,334.5,23
25916,2023-09-28,00:00,00:15,1011.75,394.5,1502.0,3589.0,0.0,29.5,0.0,2126.5,658.75,908.0,18.0,338.25,0
25917,2023-09-28,00:15,00:30,1008.25,386.0,1555.0,3655.5,0.0,29.5,0.0,2081.0,649.0,862.25,14.5,338.75,0
25918,2023-09-28,00:30,00:45,1006.25,392.5,1535.5,3706.25,0.0,29.5,0.0,2082.25,629.75,859.5,0.0,338.75,0
25919,2023-09-28,00:45,01:00,1004.75,395.5,1547.75,3752.0,0.0,29.5,0.0,1997.0,620.25,860.25,0.25,339.75,0
25920,2023-09-28,01:00,01:15,1004.5,396.75,1454.5,3788.25,0.0,29.5,0.0,1936.0,606.0,855.5,0.0,338.25,1
25921,2023-09-28,01:15,01:30,1006.5,393.0,1377.5,3786.25,0.0,29.5,0.0,1902.25,590.5,859.5,0.0,338.25,1
25922,2023-09-28,01:30,01:45,1004.0,391.5,1378.0,3763.5,0.0,29.5,0.0,1899.0,573.0,862.5,0.0,339.75,1
25923,2023-09-28,01:45,02:00,1006.75,392.0,1377.25,3744.25,0.0,29.5,0.0,1898.75,567.5,860.25,0.0,340.25,1
25924,2023-09-28,02:00,02:15,1011.25,396.25,1383.0,3675.75,0.0,29.5,0.0,1922.25,560.25,852.5,0.0,342.25,2
25925,2023-09-28,02:15,02:30,1009.75,395.5,1380.75,3624.25,0.0,29.5,0.0,1902.25,557.25,850.0,0.0,341.75,2
25926,2023-09-28,02:30,02:45,1012.25,397.25,1318.0,3604.0,0.0,29.5,0.0,1898.25,556.25,855.5,0.0,342.25,2
25927,2023-09-28,02:45,03:00,1010.75,397.25,1304.5,3557.0,0.0,29.5,0.0,1911.75,560.0,850.25,0.0,342.25,2
25928,2023-09-28,03:00,03:15,1008.75,393.5,1303.25,3486.0,0.0,29.5,0.0,1939.75,562.75,843.5,1.75,342.25,3
25929,2023-09-28,03:15,03:30,1007.5,391.75,1374.75,3411.25,0.0,29.5,0.0,1958.5,558.5,844.75,0.25,340.75,3
25930,2023-09-28,03:30,03:45,1003.5,390.75,1410.5,3373.75,0.0,29.5,0.0,1972.25,560.5,845.5,0.0,337.25,3
25931,2023-09-28,03:45,04:00,1002.75,384.75,1423.25,3412.75,0.0,29.5,0.0,1962.0,566.5,843.0,0.0,338.75,3
25932,2023-09-28,04:00,04:15,1000.0,379.75,1416.0,3421.25,0.0,29.5,0.0,1953.25,578.75,853.75,0.0,339.5,4
25933,2023-09-28,04:15,04:30,998.75,385.5,1430.5,3401.25,0.0,29.5,0.0,1971.25,567.75,854.5,0.0,338.5,4
25934,2023-09-28,04:30,04:45,999.75,384.0,1493.75,3403.25,0.0,29.5,0.0,1983.5,565.75,859.25,0.0,338.0,4
25935,2023-09-28,04:45,05:00,1004.0,379.0,1511.25,3402.25,0.0,29.5,0.0,2088.0,572.25,872.5,0.0,338.0,4
25936,2023-09-28,05:00,05:15,1008.0,389.75,1463.75,3367.25,0.0,29.5,0.0,2298.75,594.0,909.25,2.75,335.75,5
25937,2023-09-28,05:15,05:30,1012.75,377.5,1497.25,3360.5,0.0,29.5,0.0,2479.25,650.75,932.5,0.5,338.75,5
25938,2023-09-28,05:30,05:45,1014.75,385.5,1510.5,3370.25,0.0,29.5,0.0,2538.25,739.25,940.0,0.5,337.0,5
25939,2023-09-28,05:45,06:00,1024.25,404.75,1497.0,3368.5,0.0,29.75,0.0,2587.25,830.5,978.75,3.25,335.5,5
25940,2023-09-28,06:00,06:15,1055.0,379.75,1562.5,3392.25,0.0,31.0,0.0,2614.0,918.5,1058.75,24.5,338.0,6
25941,2023-09-28,06:15,06:30,1067.75,416.75,1567.75,3350.5,0.0,31.25,0.0,2661.25,993.25,1126.75,68.25,338.5,6
25942,2023-09-28,06:30,06:45,1080.0,391.75,1557.0,3261.75,0.0,31.25,0.0,2655.25,1052.75,1108.0,486.0,338.75,6
25943,2023-09-28,06:45,07:00,1091.25,401.25,1563.0,3173.75,2.75,31.75,0.0,2663.75,1117.75,1085.5,903.5,339.75,6
25944,2023-09-28,07:00,07:15,1102.0,384.5,1581.0,3094.75,8.5,32.75,0.0,2691.25,1173.5,1108.75,625.25,341.5,7
25945,2023-09-28,07:15,07:30,1096.5,382.0,1588.25,3054.25,52.0,32.75,0.0,2701.75,1198.5,1104.0,865.0,341.5,7
25946,2023-09-28,07:30,07:45,1094.5,394.5,1566.0,2999.0,228.5,32.75,0.0,2694.75,1238.5,1108.5,1162.25,342.25,7
25947,2023-09-28,07:45,08:00,1097.75,378.0,1530.75,2908.0,489.0,33.25,0.0,2685.5,1254.5,1113.75,1206.75,343.0,7
25948,2023-09-28,08:00,08:15,1097.5,377.25,1505.25,2806.5,824.75,34.75,0.0,2694.0,1279.5,1123.75,1232.5,346.0,8
25949,2023-09-28,08:15,08:30,1099.5,354.5,1503.5,2693.5,1215.0,35.0,0.0,2685.25,1272.5,1133.5,1100.75,344.75,8
25950,2023-09-28,08:30,08:45,1095.0,355.5,1431.25,2535.75,1667.25,35.0,0.0,2680.75,1226.5,1134.25,1024.75,344.75,8
25951,2023-09-28,08:45,09:00,1094.25,367.5,1468.75,2311.5,2175.5,35.0,0.0,2677.0,1202.0,1141.5,710.25,344.75,8
25952,2023-09-28,09:00,09:15,1079.75,401.25,1456.0,2083.5,2680.5,33.5,0.0,2659.25,1158.75,1118.5,781.75,341.0,9
25953,2023-09-28,09:15,09:30,1075.5,398.0,1392.75,1885.0,3231.75,32.5,0.0,2587.0,1154.25,1107.5,464.0,338.5,9
25954,2023-09-28,09:30,09:45,1067.5,382.5,1372.25,1661.0,3758.5,32.25,0.0,2580.5,1142.5,1112.75,242.75,337.5,9
25955,2023-09-28,09:45,10:00,1066.25,385.25,1335.5,1454.0,4292.75,32.25,0.0,2535.25,1083.25,1120.75,108.75,337.5,9
25956,2023-09-28,10:00,10:15,1049.75,412.0,1257.75,1355.5,4852.5,31.75,0.0,2492.0,954.5,1015.25,174.0,340.5,10
25957,2023-09-28,10:15,10:30,1048.5,374.75,1304.75,1327.25,5370.0,31.5,0.0,2432.25,864.5,1031.25,76.75,343.25,10
25958,2023-09-28,10:30,10:45,1046.0,380.75,1293.0,1258.5,5829.0,31.25,0.0,2404.0,805.25,1018.25,30.25,341.75,10
25959,2023-09-28,10:45,11:00,1042.0,381.5,1272.25,1212.75,6227.5,31.25,0.0,2347.25,823.25,1006.75,27.75,341.75,10
25960,2023-09-28,11:00,11:15,1032.75,422.5,1278.75,1192.75,6580.75,31.25,0.0,2236.0,802.25,1028.75,69.0,343.0,11
25961,2023-09-28,11:15,11:30,1032.75,381.75,1221.5,1172.0,6803.75,31.25,0.0,2164.0,754.25,1040.75,94.0,340.5,11
25962,2023-09-28,11:30,11:45,1031.5,389.5,1247.75,1163.5,7067.25,31.25,0.0,2124.25,721.75,1037.0,55.25,342.5,11
25963,2023-09-28,11:45,12:00,1031.5,390.0,1218.25,1143.75,7249.75,31.25,0.0,2119.5,723.0,1032.0,36.0,342.75,11
25964,2023-09-28,12:00,12:15,1016.25,418.75,1150.5,1166.0,7447.5,31.0,0.0,2066.25,749.25,1011.0,22.5,340.75,12
25965,2023-09-28,12:15,12:30,1013.0,386.25,1079.0,1165.0,7578.75,31.0,0.0,2043.75,755.0,1003.5,29.75,340.0,12
25966,2023-09-28,12:30,12:45,1014.0,381.5,1025.0,1168.25,7701.75,31.0,0.0,2005.5,750.25,998.75,13.25,340.75,12
25967,2023-09-28,12:45,13:00,1013.25,378.0,985.5,1148.0,7770.5,31.0,0.0,1988.25,767.5,983.5,11.25,339.75,12
25968,2023-09-28,13:00,13:15,1010.0,374.0,969.75,1140.75,7793.0,31.0,0.0,2013.25,803.0,948.0,11.0,340.0,13
25969,2023-09-28,13:15,13:30,1007.0,372.25,1023.0,1135.5,7785.5,31.0,0.0,2026.0,807.25,948.25,9.75,339.5,13
25970,2023-09-28,13:30,13:45,1007.25,375.75,1059.25,1114.0,7735.75,31.0,0.0,2049.75,792.0,948.0,10.25,339.5,13
25971,2023-09-28,13:45,14:00,1005.5,376.0,1033.5,1082.5,7626.25,31.0,0.0,2061.5,736.5,950.5,10.75,338.25,13
25972,2023-09-28,14:00,14:15,1004.0,386.25,1028.75,1006.0,7466.0,30.75,0.0,2011.25,692.75,890.75,44.75,339.5,14
25973,2023-09-28,14:15,14:30,1003.5,380.25,975.75,872.0,7223.75,30.75,0.0,2046.5,677.0,865.0,120.75,337.0,14
25974,2023-09-28,14:30,14:45,1003.5,378.75,949.75,961.5,7051.25,30.75,0.0,2062.25,721.75,864.5,47.25,337.5,14
25975,2023-09-28,14:45,15:00,1015.0,377.5,975.75,1024.5,6705.75,30.75,0.0,2126.5,796.5,877.25,35.5,338.25,14
25976,2023-09-28,15:00,15:15,1018.5,379.25,968.75,1008.5,6479.5,30.75,0.0,2268.25,822.5,900.5,15.5,338.0,15
25977,2023-09-28,15:15,15:30,1021.5,377.0,1021.75,929.25,6143.25,30.75,0.0,2376.25,859.5,927.5,14.75,339.5,15
25978,2023-09-28,15:30,15:45,1024.25,380.75,991.5,872.5,5769.5,30.75,0.0,2448.5,918.5,951.75,53.0,338.75,15
25979,2023-09-28,15:45,16:00,1027.0,382.0,992.5,803.75,5346.5,30.75,0.0,2477.0,1009.5,977.75,32.25,338.75,15
25980,2023-09-28,16:00,16:15,1037.75,373.25,930.0,732.5,4917.0,31.25,0.0,2509.5,1094.25,1132.5,47.75,339.25,16
25981,2023-09-28,16:15,16:30,1045.5,371.75,841.0,689.25,4434.0,31.25,0.0,2612.25,1188.25,1343.25,45.5,339.75,16
25982,2023-09-28,16:30,16:45,1045.5,372.25,836.5,666.75,3912.75,31.25,0.0,2669.0,1302.0,1401.75,208.0,339.5,16
25983,2023-09-28,16:45,17:00,1050.0,385.5,781.5,605.75,3373.75,31.5,0.0,2701.25,1404.75,1483.75,316.75,340.75,16
25984,2023-09-28,17:00,17:15,1068.75,368.5,755.0,527.25,2792.0,32.75,0.0,2693.5,1472.0,1635.5,105.0,340.75,17
25985,2023-09-28,17:15,17:30,1079.75,375.5,781.0,469.25,2210.25,33.25,0.0,2755.0,1506.5,1693.75,282.75,341.0,17
25986,2023-09-28,17:30,17:45,1090.25,385.5,791.5,398.25,1668.25,33.25,0.0,2788.25,1585.5,1781.0,791.0,341.25,17
25987,2023-09-28,17:45,18:00,1098.75,377.25,792.5,368.25,1183.5,33.25,0.0,2800.25,1613.0,1856.5,1341.5,341.0,17
25988,2023-09-28,18:00,18:15,1112.75,361.75,801.75,342.0,758.75,33.0,0.0,2778.5,1642.0,1908.5,893.0,346.75,18
25989,2023-09-28,18:15,18:30,1121.75,362.25,707.25,321.5,422.25,33.5,0.0,2787.75,1640.0,1944.0,1200.5,359.75,18
25990,2023-09-28,18:30,18:45,1127.25,363.75,654.75,334.75,177.25,33.5,0.0,2790.5,1638.25,1981.75,1476.0,366.5,18
25991,2023-09-28,18:45,19:00,1124.75,391.25,643.75,352.25,43.5,33.5,0.0,2803.5,1642.5,2023.25,1493.25,374.25,18
25992,2023-09-28,19:00,19:15,1124.75,399.5,662.0,333.0,5.5,33.5,0.0,2849.25,1644.5,2060.5,1471.75,386.5,19
25993,2023-09-28,19:15,19:30,1129.75,417.0,656.75,299.0,0.5,33.5,0.0,2855.5,1644.75,2095.0,1631.75,387.75,19
25994,2023-09-28,19:30,19:45,1131.25,405.25,668.5,292.75,0.0,33.75,0.0,2853.5,1647.5,2148.5,1642.25,386.75,19
25995,2023-09-28,19:45,20:00,1129.75,392.0,732.75,290.25,0.0,33.75,0.0,2852.75,1644.0,2155.0,1512.5,388.0,19
25996,2023-09-28,20:00,20:15,1125.75,379.75,810.0,287.5,0.0,33.75,0.0,2858.25,1640.0,2161.25,1547.25,389.75,20
25997,2023-09-28,20:15,20:30,1126.25,382.5,845.0,287.0,0.0,34.0,0.0,2852.0,1639.25,2146.75,1431.25,380.25,20
25998,2023-09-28,20:30,20:45,1120.5,361.5,905.75,295.5,0.0,34.0,0.0,2839.5,1633.25,2069.5,1267.0,367.75,20
25999,2023-09-28,20:45,21:00,1117.0,388.75,909.75,302.5,0.0,33.5,0.0,2804.5,1621.0,1965.25,1017.25,353.75,20
26000,2023-09-28,21:00,21:15,1098.0,423.0,855.75,329.75,0.0,31.75,0.0,2810.5,1545.5,1825.5,804.75,341.75,21
26001,2023-09-28,21:15,21:30,1097.75,378.0,839.5,368.25,0.0,31.5,0.0,2807.0,1536.5,1753.0,617.5,341.25,21
26002,2023-09-28,21:30,21:45,1093.75,375.75,818.25,407.75,0.0,31.5,0.0,2813.5,1528.0,1672.0,344.25,343.75,21
26003,2023-09-28,21:45,22:00,1091.5,359.0,787.0,443.25,0.0,31.5,0.0,2809.75,1485.25,1592.5,259.0,342.75,21
26004,2023-09-28,22:00,22:15,1076.5,376.25,793.5,470.0,0.0,31.75,0.0,2815.25,1426.5,1491.25,271.5,345.0,22
26005,2023-09-28,22:15,22:30,1073.75,362.0,799.5,510.5,0.0,33.25,0.0,2813.75,1408.25,1458.75,143.0,347.5,22
26006,2023-09-28,22:30,22:45,1071.25,368.75,722.0,560.25,0.0,33.5,0.0,2809.0,1368.25,1392.0,58.0,346.5,22
26007,2023-09-28,22:45,23:00,1068.0,371.5,726.25,642.75,0.0,33.5,0.0,2797.0,1268.75,1324.75,42.75,345.75,22
26008,2023-09-28,23:00,23:15,1054.25,393.5,706.0,715.75,0.0,32.25,0.0,2814.0,1134.5,1183.25,180.25,343.75,23
26009,2023-09-28,23:15,23:30,1051.0,377.5,669.75,786.0,0.0,31.5,0.0,2803.25,1067.25,1147.75,134.5,341.5,23
26010,2023-09-28,23:30,23:45,1047.0,374.5,658.25,857.5,0.0,31.5,0.0,2791.5,1028.5,1139.0,62.5,342.0,23
26011,2023-09-28,23:45,00:00,1048.0,368.5,674.0,920.5,0.0,31.5,0.0,2786.25,969.75,1147.25,25.25,342.0,23
26012,2023-09-29,00:00,00:15,1029.5,388.0,711.5,979.25,0.0,31.5,0.0,2804.5,962.0,1076.0,143.5,348.0,0
26013,2023-09-29,00:15,00:30,1026.25,380.25,671.0,1042.5,0.0,31.5,0.0,2806.75,954.5,1057.5,27.75,350.5,0
26014,2023-09-29,00:30,00:45,1021.75,392.25,669.5,1088.5,0.0,31.5,0.0,2785.5,859.25,1060.5,14.5,353.75,0
26015,2023-09-29,00:45,01:00,1022.0,377.5,682.25,1133.5,0.0,31.5,0.0,2755.5,838.5,1039.5,8.75,355.25,0
26016,2023-09-29,01:00,01:15,1020.75,389.0,718.25,1171.0,0.0,31.0,0.0,2762.5,807.0,1019.75,34.75,355.75,1
26017,2023-09-29,01:15,01:30,1018.0,380.0,730.0,1243.0,0.0,31.0,0.0,2740.5,778.5,1023.5,15.5,354.75,1
26018,2023-09-29,01:30,01:45,1014.25,366.25,764.0,1353.75,0.0,31.0,0.0,2739.75,752.0,1017.0,10.0,356.5,1
26019,2023-09-29,01:45,02:00,1014.75,368.0,732.25,1456.0,0.0,31.0,0.0,2720.5,732.5,1017.5,9.75,356.75,1
26020,2023-09-29,02:00,02:15,1010.25,376.0,717.5,1509.0,0.0,31.0,0.0,2705.0,693.5,1034.75,11.5,356.0,2
26021,2023-09-29,02:15,02:30,1009.5,385.75,709.25,1578.25,0.0,31.0,0.0,2692.75,599.0,1022.25,37.0,358.5,2
26022,2023-09-29,02:30,02:45,1011.0,386.25,693.75,1634.25,0.0,31.0,0.0,2686.0,580.0,1017.75,10.5,362.75,2
26023,2023-09-29,02:45,03:00,1010.0,379.25,700.25,1677.75,0.0,31.0,0.0,2686.5,565.25,1014.75,10.75,366.0,2
26024,2023-09-29,03:00,03:15,1012.0,398.75,704.25,1697.25,0.0,31.0,0.0,2709.75,535.25,1020.0,42.75,366.5,3
26025,2023-09-29,03:15,03:30,1015.25,391.75,690.5,1711.0,0.0,31.0,0.0,2742.75,518.5,1040.0,54.75,367.75,3
26026,2023-09-29,03:30,03:45,1014.25,371.25,667.25,1756.5,0.0,31.0,0.0,2741.25,526.5,1031.25,38.0,367.5,3
26027,2023-09-29,03:45,04:00,1014.0,369.75,717.75,1807.5,0.0,31.0,0.0,2733.75,531.25,1025.25,25.0,367.25,3
26028,2023-09-29,04:00,04:15,1015.5,369.75,741.25,1802.0,0.0,31.75,0.0,2756.25,559.75,1030.5,20.25,367.5,4
26029,2023-09-29,04:15,04:30,1016.5,370.25,747.25,1814.0,0.0,31.75,0.0,2762.75,581.25,1050.25,19.75,369.25,4
26030,2023-09-29,04:30,04:45,1017.5,371.5,755.0,1829.75,0.0,31.75,0.0,2756.0,604.25,1054.5,15.75,371.0,4
26031,2023-09-29,04:45,05:00,1018.0,374.0,780.25,1849.75,0.0,31.75,0.0,2766.0,623.5,1064.25,28.25,370.25,4
26032,2023-09-29,05:00,05:15,1024.0,377.25,806.75,1864.0,0.0,31.75,0.0,2792.75,663.75,1136.25,54.75,368.75,5
26033,2023-09-29,05:15,05:30,1027.25,379.75,822.25,1905.0,0.0,31.75,0.0,2818.25,706.75,1144.75,41.0,370.25,5
26034,2023-09-29,05:30,05:45,1030.75,402.0,844.25,1929.25,0.0,31.75,0.0,2833.5,747.25,1152.25,87.5,371.0,5
26035,2023-09-29,05:45,06:00,1038.25,408.75,884.5,1974.75,0.0,32.0,0.0,2841.25,784.5,1157.0,179.0,370.0,5
26036,2023-09-29,06:00,06:15,1068.0,402.5,851.25,2075.5,0.0,33.5,0.0,2844.0,829.5,1224.0,361.0,371.0,6
26037,2023-09-29,06:15,06:30,1085.5,413.75,839.5,2177.5,0.0,34.5,0.0,2838.75,868.5,1268.75,473.0,373.75,6
26038,2023-09-29,06:30,06:45,1091.0,420.25,842.5,2276.75,0.0,34.5,0.0,2821.0,888.75,1348.25,712.5,373.75,6
26039,2023-09-29,06:45,07:00,1095.75,416.75,993.5,2350.25,1.5,34.5,0.0,2797.0,899.25,1354.25,1065.5,373.25,6
26040,2023-09-29,07:00,07:15,1106.75,417.5,1055.5,2416.0,4.75,35.25,0.0,2825.25,910.0,1367.5,956.75,374.75,7
26041,2023-09-29,07:15,07:30,1111.5,416.5,1054.75,2558.5,34.0,35.25,0.0,2841.5,912.5,1383.25,1153.0,375.25,7
26042,2023-09-29,07:30,07:45,1114.0,393.5,993.5,2704.0,185.75,35.25,0.0,2843.5,924.0,1384.75,1115.25,375.5,7
26043,2023-09-29,07:45,08:00,1111.75,396.75,973.75,2767.0,413.75,34.75,0.0,2842.0,922.5,1376.5,994.75,375.5,7
26044,2023-09-29,08:00,08:15,1104.5,385.5,1012.75,2817.5,704.5,33.5,0.0,2846.25,921.5,1367.5,1089.5,370.5,8
26045,2023-09-29,08:15,08:30,1103.75,395.0,1006.75,2837.0,1039.75,33.0,0.0,2839.5,916.25,1364.0,614.0,370.25,8
26046,2023-09-29,08:30,08:45,1100.0,399.0,1010.75,2842.75,1375.25,33.0,0.0,2824.75,907.0,1359.75,533.75,369.5,8
26047,2023-09-29,08:45,09:00,1090.75,388.0,1059.25,2814.5,1721.25,33.0,0.0,2804.0,912.25,1359.0,305.5,369.25,8
26048,2023-09-29,09:00,09:15,1083.25,417.0,1088.0,2750.75,2081.25,32.75,0.0,2818.0,888.0,1333.5,403.75,368.25,9
26049,2023-09-29,09:15,09:30,1080.25,384.0,1141.5,2658.0,2429.0,32.75,0.0,2807.25,840.0,1343.25,236.25,366.25,9
26050,2023-09-29,09:30,09:45,1080.5,377.5,1119.5,2554.75,2820.5,32.5,0.0,2799.75,815.25,1340.75,181.5,367.0,9
26051,2023-09-29,09:45,10:00,1081.75,379.25,1110.25,2436.0,3178.0,32.5,0.0,2701.0,772.25,1326.25,184.75,365.0,9
26052,2023-09-29,10:00,10:15,1065.5,381.5,1084.25,2318.5,3512.0,32.25,0.0,2700.0,705.25,1195.0,173.5,367.0,10
26053,2023-09-29,10:15,10:30,1058.5,383.0,1020.5,2279.25,3883.5,32.25,0.0,2612.75,664.5,1167.0,91.25,365.0,10
26054,2023-09-29,10:30,10:45,1052.75,386.5,963.5,2246.25,4223.75,32.25,0.0,2564.0,633.75,1160.25,53.25,364.75,10
26055,2023-09-29,10:45,11:00,1051.25,382.0,934.25,2230.75,4501.0,32.0,0.0,2476.0,601.0,1137.75,16.0,364.0,10
