,Datum,Anfang,Ende,Gesamt (Netzlast) [MWh] Originalauflösungen,Residuallast [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen
17399,2023-07-01,06:45,07:00,10140.75,4523.0,298.0
17400,2023-07-01,07:00,07:15,10353.5,4451.75,229.75
17401,2023-07-01,07:15,07:30,10479.75,4387.25,224.75
17402,2023-07-01,07:30,07:45,10642.25,4370.0,205.25
17403,2023-07-01,07:45,08:00,10757.0,4271.75,189.0
17404,2023-07-01,08:00,08:15,11052.0,4206.0,127.5
17405,2023-07-01,08:15,08:30,11196.75,3946.5,229.75
17406,2023-07-01,08:30,08:45,11371.75,3755.0,269.75
17407,2023-07-01,08:45,09:00,11562.25,3477.75,425.5
17408,2023-07-01,09:00,09:15,11715.5,3147.75,396.25
17409,2023-07-01,09:15,09:30,11859.0,2867.75,585.25
17410,2023-07-01,09:30,09:45,12064.5,2831.5,673.0
17411,2023-07-01,09:45,10:00,12191.5,2637.25,794.75
17412,2023-07-01,10:00,10:15,12356.75,2247.25,695.75
17413,2023-07-01,10:15,10:30,12461.75,2046.5,863.0
17414,2023-07-01,10:30,10:45,12572.25,2144.0,822.75
17415,2023-07-01,10:45,11:00,12720.0,2233.5,903.0
17416,2023-07-01,11:00,11:15,12783.5,1978.25,808.25
17417,2023-07-01,11:15,11:30,12905.5,1938.75,789.75
17418,2023-07-01,11:30,11:45,12921.5,1827.75,799.75
17419,2023-07-01,11:45,12:00,12823.75,1502.0,816.5
17420,2023-07-01,12:00,12:15,12851.0,1535.25,746.0
17421,2023-07-01,12:15,12:30,12774.0,1390.5,802.25
17422,2023-07-01,12:30,12:45,12750.0,1379.5,823.0
17423,2023-07-01,12:45,13:00,12603.25,1275.5,958.75
17424,2023-07-01,13:00,13:15,12583.25,1400.25,950.0
17425,2023-07-01,13:15,13:30,12441.5,1285.5,1012.0
17426,2023-07-01,13:30,13:45,12329.75,1245.5,1006.75
17427,2023-07-01,13:45,14:00,12199.5,1190.25,1007.0
17428,2023-07-01,14:00,14:15,12107.25,1300.0,1049.75
17429,2023-07-01,14:15,14:30,12024.75,1408.25,999.75
17430,2023-07-01,14:30,14:45,11986.5,1563.0,989.75
17431,2023-07-01,14:45,15:00,11919.75,1664.0,973.25
17432,2023-07-01,15:00,15:15,11933.25,1983.5,813.25
17433,2023-07-01,15:15,15:30,11862.75,1872.75,860.25
17434,2023-07-01,15:30,15:45,11800.0,1806.75,868.25
17435,2023-07-01,15:45,16:00,11767.5,1894.25,753.0
17436,2023-07-01,16:00,16:15,11703.75,1983.25,881.75
17437,2023-07-01,16:15,16:30,11688.75,2002.25,909.25
17438,2023-07-01,16:30,16:45,11770.0,2217.25,658.25
17439,2023-07-01,16:45,17:00,11735.0,2499.75,357.0
17440,2023-07-01,17:00,17:15,11840.25,2951.25,823.75
17441,2023-07-01,17:15,17:30,11826.25,3239.75,770.0
17442,2023-07-01,17:30,17:45,11838.5,3410.0,541.75
17443,2023-07-01,17:45,18:00,11825.75,3550.5,339.5
17444,2023-07-01,18:00,18:15,11865.5,3877.0,640.5
17445,2023-07-01,18:15,18:30,11938.75,4228.75,421.0
17446,2023-07-01,18:30,18:45,11983.75,4462.5,224.0
17447,2023-07-01,18:45,19:00,11940.5,4625.5,146.25
17448,2023-07-01,19:00,19:15,11969.25,4897.25,148.25
17449,2023-07-01,19:15,19:30,11801.25,4993.25,104.25
17450,2023-07-01,19:30,19:45,11682.25,5053.0,93.5
17451,2023-07-01,19:45,20:00,11644.75,5209.25,77.0
17452,2023-07-01,20:00,20:15,11577.0,5251.0,76.25
17453,2023-07-01,20:15,20:30,11415.0,5182.5,76.25
17454,2023-07-01,20:30,20:45,11302.5,5109.0,74.0
17455,2023-07-01,20:45,21:00,11173.25,5100.0,76.25
17456,2023-07-01,21:00,21:15,11066.5,5160.0,73.25
17457,2023-07-01,21:15,21:30,10946.25,5048.5,70.5
17458,2023-07-01,21:30,21:45,10903.75,5012.75,77.5
17459,2023-07-01,21:45,22:00,10861.0,5040.75,65.25
17460,2023-07-01,22:00,22:15,10813.75,5073.0,24.25
17461,2023-07-01,22:15,22:30,10697.25,4864.25,22.5
17462,2023-07-01,22:30,22:45,10612.75,4704.25,64.0
17463,2023-07-01,22:45,23:00,10555.0,4638.25,77.0
17464,2023-07-01,23:00,23:15,10328.5,4416.75,77.5
17465,2023-07-01,23:15,23:30,10152.5,4149.0,79.5
17466,2023-07-01,23:30,23:45,10001.5,3920.0,111.0
17467,2023-07-01,23:45,00:00,9831.25,3758.25,133.0
17468,2023-07-02,00:00,00:15,9824.25,3736.75,100.0
17469,2023-07-02,00:15,00:30,9640.75,3465.75,98.5
17470,2023-07-02,00:30,00:45,9503.5,3332.25,81.75
17471,2023-07-02,00:45,01:00,9415.75,3242.0,94.5
17472,2023-07-02,01:00,01:15,9346.5,3175.25,171.25
17473,2023-07-02,01:15,01:30,9193.75,2917.5,201.5
17474,2023-07-02,01:30,01:45,9157.25,2790.5,216.0
17475,2023-07-02,01:45,02:00,9070.75,2584.75,268.0
17476,2023-07-02,02:00,02:15,8969.0,2590.25,272.0
17477,2023-07-02,02:15,02:30,8931.25,2604.25,316.75
17478,2023-07-02,02:30,02:45,8910.25,2656.5,398.5
17479,2023-07-02,02:45,03:00,8921.25,2770.5,335.25
17480,2023-07-02,03:00,03:15,8935.75,2633.75,248.75
17481,2023-07-02,03:15,03:30,8855.5,2523.5,321.5
17482,2023-07-02,03:30,03:45,8839.25,2542.75,422.75
17483,2023-07-02,03:45,04:00,8822.0,2558.0,426.75
17484,2023-07-02,04:00,04:15,8790.25,2906.25,234.25
17485,2023-07-02,04:15,04:30,8700.0,2785.25,225.5
17486,2023-07-02,04:30,04:45,8686.25,2757.0,287.75
17487,2023-07-02,04:45,05:00,8713.75,2793.5,340.25
17488,2023-07-02,05:00,05:15,8761.0,2872.5,330.75
17489,2023-07-02,05:15,05:30,8709.25,2689.5,365.75
17490,2023-07-02,05:30,05:45,8688.75,2610.0,394.0
17491,2023-07-02,05:45,06:00,8734.0,2657.0,402.25
17492,2023-07-02,06:00,06:15,8933.25,2685.25,412.25
17493,2023-07-02,06:15,06:30,8913.25,2484.75,408.75
17494,2023-07-02,06:30,06:45,8998.5,2467.25,436.5
17495,2023-07-02,06:45,07:00,9098.25,2392.75,415.75
17496,2023-07-02,07:00,07:15,9184.75,2281.5,430.5
17497,2023-07-02,07:15,07:30,9419.25,2178.0,507.25
17498,2023-07-02,07:30,07:45,9699.75,2089.0,554.25
17499,2023-07-02,07:45,08:00,9912.0,2036.5,534.25
17500,2023-07-02,08:00,08:15,10078.0,2187.5,287.5
17501,2023-07-02,08:15,08:30,10237.75,1891.25,424.25
17502,2023-07-02,08:30,08:45,10496.0,2006.25,558.5
17503,2023-07-02,08:45,09:00,10602.75,1764.25,679.75
17504,2023-07-02,09:00,09:15,10780.0,1366.25,396.0
17505,2023-07-02,09:15,09:30,10863.5,954.5,493.25
17506,2023-07-02,09:30,09:45,11021.75,718.25,537.25
17507,2023-07-02,09:45,10:00,11197.75,863.75,609.75
17508,2023-07-02,10:00,10:15,11276.75,613.25,531.25
17509,2023-07-02,10:15,10:30,11380.0,418.25,596.75
17510,2023-07-02,10:30,10:45,11442.25,431.0,691.0
17511,2023-07-02,10:45,11:00,11651.25,506.5,722.5
17512,2023-07-02,11:00,11:15,11787.0,20.0,628.75
17513,2023-07-02,11:15,11:30,11958.5,-69.5,757.5
17514,2023-07-02,11:30,11:45,11987.25,-133.5,905.25
17515,2023-07-02,11:45,12:00,11952.0,-217.0,919.75
17516,2023-07-02,12:00,12:15,11902.75,-256.0,756.75
17517,2023-07-02,12:15,12:30,11866.5,-257.25,880.75
17518,2023-07-02,12:30,12:45,11685.0,-516.25,915.5
17519,2023-07-02,12:45,13:00,11584.5,-440.0,975.5
17520,2023-07-02,13:00,13:15,11564.0,-202.0,1147.75
17521,2023-07-02,13:15,13:30,11536.25,-3.25,1223.25
17522,2023-07-02,13:30,13:45,11387.0,26.75,1260.75
17523,2023-07-02,13:45,14:00,11253.5,175.0,1223.25
17524,2023-07-02,14:00,14:15,11079.5,141.5,1011.25
17525,2023-07-02,14:15,14:30,10896.0,-233.25,1015.5
17526,2023-07-02,14:30,14:45,10848.75,-303.5,1037.25
17527,2023-07-02,14:45,15:00,10790.0,-272.0,1038.0
17528,2023-07-02,15:00,15:15,10738.25,-388.25,949.25
17529,2023-07-02,15:15,15:30,10733.75,-544.5,977.25
17530,2023-07-02,15:30,15:45,10764.0,-483.0,1052.0
17531,2023-07-02,15:45,16:00,10720.75,-466.5,997.25
17532,2023-07-02,16:00,16:15,10858.25,-403.75,1032.0
17533,2023-07-02,16:15,16:30,10847.0,-467.25,963.0
17534,2023-07-02,16:30,16:45,10841.25,-125.0,852.5
17535,2023-07-02,16:45,17:00,10831.0,-32.75,681.5
17536,2023-07-02,17:00,17:15,11036.75,36.5,679.0
17537,2023-07-02,17:15,17:30,11104.0,31.25,622.75
17538,2023-07-02,17:30,17:45,11274.75,267.5,517.0
17539,2023-07-02,17:45,18:00,11417.25,630.25,333.0
17540,2023-07-02,18:00,18:15,11477.75,1027.25,716.5
17541,2023-07-02,18:15,18:30,11506.75,1106.0,635.5
17542,2023-07-02,18:30,18:45,11576.25,1470.0,519.25
17543,2023-07-02,18:45,19:00,11516.0,1881.75,186.75
17544,2023-07-02,19:00,19:15,11895.0,2206.25,368.25
17545,2023-07-02,19:15,19:30,11764.25,2668.75,294.75
17546,2023-07-02,19:30,19:45,11709.5,3338.5,134.75
17547,2023-07-02,19:45,20:00,11698.25,4071.25,82.5
17548,2023-07-02,20:00,20:15,11618.0,4513.25,150.25
17549,2023-07-02,20:15,20:30,11573.0,5088.25,61.25
17550,2023-07-02,20:30,20:45,11390.5,5448.75,3.0
17551,2023-07-02,20:45,21:00,11375.0,5833.5,2.75
17552,2023-07-02,21:00,21:15,11360.25,5908.5,56.0
17553,2023-07-02,21:15,21:30,11297.5,5983.0,31.0
17554,2023-07-02,21:30,21:45,11313.75,6061.25,36.0
17555,2023-07-02,21:45,22:00,11375.0,6250.0,15.0
17556,2023-07-02,22:00,22:15,11460.25,6652.25,3.25
17557,2023-07-02,22:15,22:30,11365.0,6497.0,3.25
17558,2023-07-02,22:30,22:45,11228.0,6353.25,3.0
17559,2023-07-02,22:45,23:00,11118.75,6183.75,4.0
17560,2023-07-02,23:00,23:15,10875.0,5915.5,3.25
17561,2023-07-02,23:15,23:30,10706.75,5638.5,3.25
17562,2023-07-02,23:30,23:45,10590.75,5462.0,19.75
17563,2023-07-02,23:45,00:00,10541.25,5418.25,77.0
17564,2023-07-03,00:00,00:15,10153.75,5106.0,157.5
17565,2023-07-03,00:15,00:30,10078.0,4948.5,172.25
17566,2023-07-03,00:30,00:45,9980.0,4829.75,177.75
17567,2023-07-03,00:45,01:00,9920.5,4730.25,255.25
17568,2023-07-03,01:00,01:15,9814.75,4716.5,260.75
17569,2023-07-03,01:15,01:30,9753.25,4567.75,287.75
17570,2023-07-03,01:30,01:45,9766.75,4503.5,349.75
17571,2023-07-03,01:45,02:00,9716.75,4485.25,398.0
17572,2023-07-03,02:00,02:15,9631.0,4275.0,526.25
17573,2023-07-03,02:15,02:30,9534.0,4071.25,569.0
17574,2023-07-03,02:30,02:45,9514.0,4036.5,626.75
17575,2023-07-03,02:45,03:00,9510.25,3909.75,674.5
17576,2023-07-03,03:00,03:15,9528.75,3749.75,683.0
17577,2023-07-03,03:15,03:30,9555.5,3760.25,748.5
17578,2023-07-03,03:30,03:45,9636.5,3887.75,724.0
17579,2023-07-03,03:45,04:00,9698.5,3901.0,736.75
17580,2023-07-03,04:00,04:15,9808.25,3990.75,667.75
17581,2023-07-03,04:15,04:30,9835.0,3959.25,718.0
17582,2023-07-03,04:30,04:45,9962.75,3943.5,685.75
17583,2023-07-03,04:45,05:00,10104.75,4056.75,673.5
17584,2023-07-03,05:00,05:15,10401.5,4377.5,397.75
17585,2023-07-03,05:15,05:30,10521.0,4470.75,331.25
17586,2023-07-03,05:30,05:45,10777.0,4603.25,296.5
17587,2023-07-03,05:45,06:00,11185.75,4955.5,202.5
17588,2023-07-03,06:00,06:15,11903.0,5422.0,146.25
17589,2023-07-03,06:15,06:30,12407.25,5811.5,56.75
17590,2023-07-03,06:30,06:45,12807.75,6021.25,27.5
17591,2023-07-03,06:45,07:00,13178.5,6137.75,25.5
17592,2023-07-03,07:00,07:15,13474.25,6304.5,13.0
17593,2023-07-03,07:15,07:30,13746.75,6418.5,24.25
17594,2023-07-03,07:30,07:45,13959.5,6420.75,2.75
17595,2023-07-03,07:45,08:00,14155.5,6231.5,17.75
17596,2023-07-03,08:00,08:15,14429.25,6024.0,5.25
17597,2023-07-03,08:15,08:30,14721.75,5807.5,2.25
17598,2023-07-03,08:30,08:45,14907.5,5368.5,2.5
17599,2023-07-03,08:45,09:00,15088.0,4965.75,54.5
17600,2023-07-03,09:00,09:15,15070.5,4567.25,3.5
17601,2023-07-03,09:15,09:30,15164.25,4091.0,3.0
17602,2023-07-03,09:30,09:45,15249.75,3627.75,8.0
17603,2023-07-03,09:45,10:00,15401.0,3208.5,182.5
17604,2023-07-03,10:00,10:15,15463.75,2899.5,85.0
17605,2023-07-03,10:15,10:30,15477.25,2497.75,94.25
17606,2023-07-03,10:30,10:45,15509.75,2217.5,256.5
17607,2023-07-03,10:45,11:00,15498.0,2039.75,346.5
17608,2023-07-03,11:00,11:15,15427.75,1914.0,456.75
17609,2023-07-03,11:15,11:30,15594.25,2104.5,580.0
17610,2023-07-03,11:30,11:45,15602.25,2046.0,491.5
17611,2023-07-03,11:45,12:00,15604.5,1967.0,536.25
17612,2023-07-03,12:00,12:15,15567.75,1756.75,423.75
17613,2023-07-03,12:15,12:30,15630.75,1669.25,549.25
17614,2023-07-03,12:30,12:45,15638.25,1630.75,609.75
17615,2023-07-03,12:45,13:00,15569.75,1505.0,772.75
17616,2023-07-03,13:00,13:15,15492.0,1413.0,903.0
17617,2023-07-03,13:15,13:30,15436.25,1247.25,938.0
17618,2023-07-03,13:30,13:45,15256.25,1142.5,938.0
17619,2023-07-03,13:45,14:00,15078.25,1102.75,943.75
17620,2023-07-03,14:00,14:15,14913.5,952.25,896.5
17621,2023-07-03,14:15,14:30,14865.0,957.75,856.0
17622,2023-07-03,14:30,14:45,14810.5,966.5,863.5
17623,2023-07-03,14:45,15:00,14781.25,1002.5,845.25
17624,2023-07-03,15:00,15:15,14785.5,1035.5,830.5
17625,2023-07-03,15:15,15:30,14737.5,1125.5,707.25
17626,2023-07-03,15:30,15:45,14674.5,1432.0,619.0
17627,2023-07-03,15:45,16:00,14726.25,1686.0,606.0
17628,2023-07-03,16:00,16:15,14656.75,1997.5,730.5
17629,2023-07-03,16:15,16:30,14611.0,2234.0,627.75
17630,2023-07-03,16:30,16:45,14609.75,2513.25,394.0
17631,2023-07-03,16:45,17:00,14491.5,2808.75,239.75
17632,2023-07-03,17:00,17:15,14658.25,3308.5,614.25
17633,2023-07-03,17:15,17:30,14682.0,3559.25,551.25
17634,2023-07-03,17:30,17:45,14597.75,3806.5,326.5
17635,2023-07-03,17:45,18:00,14619.0,4317.5,183.75
17636,2023-07-03,18:00,18:15,14664.0,4911.75,434.25
17637,2023-07-03,18:15,18:30,14481.75,5364.0,192.5
17638,2023-07-03,18:30,18:45,14480.25,5968.25,85.5
17639,2023-07-03,18:45,19:00,14459.5,6409.75,49.75
17640,2023-07-03,19:00,19:15,14469.75,6843.5,175.75
17641,2023-07-03,19:15,19:30,14306.0,7320.0,52.5
17642,2023-07-03,19:30,19:45,14170.75,7887.75,3.25
17643,2023-07-03,19:45,20:00,14038.75,8317.0,1.0
17644,2023-07-03,20:00,20:15,13821.25,8427.75,0.75
17645,2023-07-03,20:15,20:30,13652.75,8564.5,0.75
17646,2023-07-03,20:30,20:45,13541.5,8762.5,0.75
17647,2023-07-03,20:45,21:00,13402.0,8876.25,0.75
17648,2023-07-03,21:00,21:15,13187.0,8790.0,5.5
17649,2023-07-03,21:15,21:30,13051.75,8701.0,30.0
17650,2023-07-03,21:30,21:45,12952.75,8522.75,61.5
17651,2023-07-03,21:45,22:00,12790.5,8225.75,68.25
17652,2023-07-03,22:00,22:15,12594.0,7997.25,12.75
17653,2023-07-03,22:15,22:30,12444.0,7661.5,11.75
17654,2023-07-03,22:30,22:45,12216.5,7401.75,33.0
17655,2023-07-03,22:45,23:00,11950.25,6958.5,107.25
17656,2023-07-03,23:00,23:15,11685.75,6448.5,49.25
17657,2023-07-03,23:15,23:30,11594.0,6035.25,70.0
17658,2023-07-03,23:30,23:45,11449.5,5536.0,196.0
17659,2023-07-03,23:45,00:00,11318.75,5127.0,369.25
17660,2023-07-04,00:00,00:15,11204.25,5060.5,185.75
17661,2023-07-04,00:15,00:30,11058.5,4701.5,273.75
17662,2023-07-04,00:30,00:45,10967.0,4325.75,378.5
17663,2023-07-04,00:45,01:00,10881.0,3985.25,570.5
17664,2023-07-04,01:00,01:15,10920.5,3756.75,454.75
17665,2023-07-04,01:15,01:30,10957.5,3570.25,529.75
17666,2023-07-04,01:30,01:45,10927.5,3505.75,589.5
17667,2023-07-04,01:45,02:00,10926.0,3385.25,593.25
17668,2023-07-04,02:00,02:15,10724.5,3439.25,541.0
17669,2023-07-04,02:15,02:30,10629.25,3436.25,625.25
17670,2023-07-04,02:30,02:45,10676.25,3503.75,668.75
17671,2023-07-04,02:45,03:00,10749.5,3530.0,735.0
17672,2023-07-04,03:00,03:15,10647.0,3454.0,617.75
17673,2023-07-04,03:15,03:30,10580.0,3514.5,584.0
17674,2023-07-04,03:30,03:45,10626.0,3695.25,507.0
17675,2023-07-04,03:45,04:00,10629.5,3840.5,415.25
17676,2023-07-04,04:00,04:15,10710.5,4050.5,494.5
17677,2023-07-04,04:15,04:30,10760.5,4156.75,490.5
17678,2023-07-04,04:30,04:45,10932.25,4360.0,381.5
17679,2023-07-04,04:45,05:00,11025.25,4493.5,303.5
17680,2023-07-04,05:00,05:15,11226.0,4589.25,473.0
17681,2023-07-04,05:15,05:30,11344.0,4781.25,373.5
17682,2023-07-04,05:30,05:45,11562.0,5065.0,201.0
17683,2023-07-04,05:45,06:00,11878.25,5425.0,46.25
17684,2023-07-04,06:00,06:15,12585.5,5966.0,103.5
17685,2023-07-04,06:15,06:30,13012.5,6326.25,62.75
17686,2023-07-04,06:30,06:45,13295.5,6506.5,3.25
17687,2023-07-04,06:45,07:00,13564.25,6698.25,8.75
17688,2023-07-04,07:00,07:15,13973.75,6957.25,10.75
17689,2023-07-04,07:15,07:30,14188.75,6944.75,2.75
17690,2023-07-04,07:30,07:45,14448.75,6900.0,3.5
17691,2023-07-04,07:45,08:00,14650.5,6745.75,2.25
17692,2023-07-04,08:00,08:15,14664.5,6313.5,0.75
17693,2023-07-04,08:15,08:30,14847.0,5804.75,10.75
17694,2023-07-04,08:30,08:45,15045.25,5393.75,134.25
17695,2023-07-04,08:45,09:00,15107.5,4829.75,238.5
17696,2023-07-04,09:00,09:15,15054.75,4404.5,120.5
17697,2023-07-04,09:15,09:30,15159.75,3950.25,161.75
17698,2023-07-04,09:30,09:45,15191.5,3509.25,280.5
17699,2023-07-04,09:45,10:00,15316.75,3280.0,388.0
17700,2023-07-04,10:00,10:15,15187.5,2975.25,106.0
17701,2023-07-04,10:15,10:30,15220.0,2751.25,140.75
17702,2023-07-04,10:30,10:45,15259.25,2682.5,288.25
17703,2023-07-04,10:45,11:00,15223.25,2457.25,311.25
17704,2023-07-04,11:00,11:15,15411.0,2080.5,263.0
17705,2023-07-04,11:15,11:30,15412.75,1896.0,305.75
17706,2023-07-04,11:30,11:45,15400.25,1748.0,317.0
17707,2023-07-04,11:45,12:00,15405.5,1712.25,334.75
17708,2023-07-04,12:00,12:15,15185.5,1369.75,360.25
17709,2023-07-04,12:15,12:30,15140.75,1248.25,410.75
17710,2023-07-04,12:30,12:45,15062.75,1259.25,414.75
17711,2023-07-04,12:45,13:00,15123.0,1380.0,321.25
17712,2023-07-04,13:00,13:15,15088.0,1359.25,402.0
17713,2023-07-04,13:15,13:30,15034.0,1348.5,395.5
17714,2023-07-04,13:30,13:45,14950.5,1308.5,406.75
17715,2023-07-04,13:45,14:00,14823.75,1372.0,398.75
17716,2023-07-04,14:00,14:15,14874.75,1618.5,411.75
17717,2023-07-04,14:15,14:30,14785.5,1824.75,412.5
17718,2023-07-04,14:30,14:45,14655.5,1832.5,314.25
17719,2023-07-04,14:45,15:00,14568.75,1900.25,238.75
17720,2023-07-04,15:00,15:15,14619.0,2176.25,494.0
17721,2023-07-04,15:15,15:30,14582.5,2189.25,437.75
17722,2023-07-04,15:30,15:45,14510.75,2243.0,388.0
17723,2023-07-04,15:45,16:00,14327.5,2157.5,289.5
17724,2023-07-04,16:00,16:15,14502.5,3042.5,403.5
17725,2023-07-04,16:15,16:30,14520.0,3406.5,386.5
17726,2023-07-04,16:30,16:45,14488.75,3568.25,334.0
17727,2023-07-04,16:45,17:00,14461.25,3938.5,193.75
17728,2023-07-04,17:00,17:15,14553.25,4616.5,279.5
17729,2023-07-04,17:15,17:30,14578.5,5091.75,185.25
17730,2023-07-04,17:30,17:45,14519.0,5464.75,102.25
17731,2023-07-04,17:45,18:00,14730.75,6184.75,24.75
17732,2023-07-04,18:00,18:15,14757.5,6725.5,139.5
17733,2023-07-04,18:15,18:30,14706.25,7393.75,38.5
17734,2023-07-04,18:30,18:45,14632.5,8120.75,6.25
17735,2023-07-04,18:45,19:00,14671.75,8904.25,3.5
17736,2023-07-04,19:00,19:15,14631.75,9657.75,3.5
17737,2023-07-04,19:15,19:30,14457.75,10204.75,4.25
17738,2023-07-04,19:30,19:45,14366.75,10714.25,4.0
17739,2023-07-04,19:45,20:00,14228.25,11059.0,2.25
17740,2023-07-04,20:00,20:15,14188.5,11452.0,2.5
17741,2023-07-04,20:15,20:30,14002.0,11697.75,4.0
17742,2023-07-04,20:30,20:45,13771.5,11838.0,4.5
17743,2023-07-04,20:45,21:00,13558.25,11911.5,2.75
17744,2023-07-04,21:00,21:15,13402.75,11948.75,3.25
17745,2023-07-04,21:15,21:30,13213.75,11904.75,2.75
17746,2023-07-04,21:30,21:45,13075.75,11891.5,2.75
17747,2023-07-04,21:45,22:00,13034.25,11975.5,2.75
17748,2023-07-04,22:00,22:15,12922.25,11808.0,2.5
17749,2023-07-04,22:15,22:30,12748.5,11637.75,2.25
17750,2023-07-04,22:30,22:45,12489.0,11380.25,2.25
17751,2023-07-04,22:45,23:00,12266.25,11135.0,2.25
17752,2023-07-04,23:00,23:15,11954.5,10723.25,3.5
17753,2023-07-04,23:15,23:30,11716.75,10330.5,4.0
17754,2023-07-04,23:30,23:45,11501.75,9966.5,6.5
17755,2023-07-04,23:45,00:00,11329.75,9622.75,71.0
17756,2023-07-05,00:00,00:15,11127.5,9235.25,27.0
17757,2023-07-05,00:15,00:30,10966.25,8821.25,52.75
17758,2023-07-05,00:30,00:45,10829.5,8434.0,139.25
17759,2023-07-05,00:45,01:00,10592.5,7908.75,187.0
17760,2023-07-05,01:00,01:15,10466.25,7555.5,119.75
17761,2023-07-05,01:15,01:30,10500.75,7305.25,140.5
17762,2023-07-05,01:30,01:45,10313.0,6752.5,293.25
17763,2023-07-05,01:45,02:00,10183.25,6271.25,450.0
17764,2023-07-05,02:00,02:15,10287.0,6057.5,250.25
17765,2023-07-05,02:15,02:30,10206.0,5680.25,246.25
17766,2023-07-05,02:30,02:45,10163.0,5241.25,376.5
17767,2023-07-05,02:45,03:00,10256.5,5007.0,511.5
17768,2023-07-05,03:00,03:15,10432.25,4797.25,307.0
17769,2023-07-05,03:15,03:30,10393.75,4512.0,430.0
17770,2023-07-05,03:30,03:45,10433.5,4412.25,577.75
17771,2023-07-05,03:45,04:00,10402.5,4263.0,679.25
17772,2023-07-05,04:00,04:15,10570.0,3949.75,529.5
17773,2023-07-05,04:15,04:30,10608.0,3700.0,508.25
17774,2023-07-05,04:30,04:45,10718.75,3611.5,582.75
17775,2023-07-05,04:45,05:00,10801.0,3435.0,607.5
17776,2023-07-05,05:00,05:15,11056.25,3672.25,428.75
17777,2023-07-05,05:15,05:30,11183.0,3597.5,383.5
17778,2023-07-05,05:30,05:45,11370.25,3639.0,340.75
17779,2023-07-05,05:45,06:00,11773.5,3824.0,351.75
17780,2023-07-05,06:00,06:15,12622.0,3961.25,404.75
17781,2023-07-05,06:15,06:30,13152.75,4367.75,202.25
17782,2023-07-05,06:30,06:45,13450.0,4422.75,202.25
17783,2023-07-05,06:45,07:00,13688.5,4249.75,233.75
17784,2023-07-05,07:00,07:15,14009.5,4410.25,13.75
17785,2023-07-05,07:15,07:30,14238.5,4424.0,2.75
17786,2023-07-05,07:30,07:45,14455.0,4350.75,2.75
17787,2023-07-05,07:45,08:00,14734.75,4352.0,2.5
17788,2023-07-05,08:00,08:15,14866.25,4332.75,1.0
17789,2023-07-05,08:15,08:30,14982.5,4137.25,1.0
17790,2023-07-05,08:30,08:45,15123.25,4009.25,1.25
17791,2023-07-05,08:45,09:00,15281.5,3888.75,27.5
17792,2023-07-05,09:00,09:15,15202.75,3675.25,2.75
17793,2023-07-05,09:15,09:30,15259.5,3422.75,0.75
17794,2023-07-05,09:30,09:45,15376.25,3234.25,6.5
17795,2023-07-05,09:45,10:00,15432.5,3136.75,40.0
17796,2023-07-05,10:00,10:15,15482.5,2944.75,1.75
17797,2023-07-05,10:15,10:30,15542.0,2868.0,0.75
17798,2023-07-05,10:30,10:45,15706.5,2831.5,34.0
17799,2023-07-05,10:45,11:00,15726.5,2366.25,184.75
17800,2023-07-05,11:00,11:15,15834.0,1916.5,165.5
17801,2023-07-05,11:15,11:30,15955.75,1715.25,304.5
17802,2023-07-05,11:30,11:45,15952.75,1501.5,429.75
17803,2023-07-05,11:45,12:00,15892.0,1292.75,554.75
17804,2023-07-05,12:00,12:15,15598.25,874.75,445.0
17805,2023-07-05,12:15,12:30,15539.0,624.25,564.0
17806,2023-07-05,12:30,12:45,15465.0,500.25,633.0
17807,2023-07-05,12:45,13:00,15385.75,599.25,640.25
17808,2023-07-05,13:00,13:15,15364.5,588.75,598.0
17809,2023-07-05,13:15,13:30,15170.5,405.0,630.25
17810,2023-07-05,13:30,13:45,15032.75,294.5,672.75
17811,2023-07-05,13:45,14:00,14939.5,376.0,641.75
17812,2023-07-05,14:00,14:15,14817.25,137.75,637.0
17813,2023-07-05,14:15,14:30,14748.25,-3.5,669.75
17814,2023-07-05,14:30,14:45,14833.75,142.5,646.5
17815,2023-07-05,14:45,15:00,14703.25,157.75,673.75
17816,2023-07-05,15:00,15:15,14579.25,167.75,679.5
17817,2023-07-05,15:15,15:30,14551.0,103.0,680.5
17818,2023-07-05,15:30,15:45,14415.5,-12.25,741.25
17819,2023-07-05,15:45,16:00,14350.25,44.5,719.25
17820,2023-07-05,16:00,16:15,14335.75,311.75,641.25
17821,2023-07-05,16:15,16:30,14318.0,376.0,671.75
17822,2023-07-05,16:30,16:45,14410.0,613.25,587.75
17823,2023-07-05,16:45,17:00,14389.25,678.5,528.75
17824,2023-07-05,17:00,17:15,14404.25,940.25,579.0
17825,2023-07-05,17:15,17:30,14409.0,905.25,565.75
17826,2023-07-05,17:30,17:45,14458.0,1130.5,413.75
17827,2023-07-05,17:45,18:00,14381.25,1398.75,250.25
17828,2023-07-05,18:00,18:15,14499.5,1884.25,533.5
17829,2023-07-05,18:15,18:30,14439.75,2321.5,399.25
17830,2023-07-05,18:30,18:45,14462.5,3022.5,197.5
17831,2023-07-05,18:45,19:00,14517.0,3648.5,124.75
17832,2023-07-05,19:00,19:15,14547.25,4399.75,268.5
17833,2023-07-05,19:15,19:30,14443.5,4979.25,219.0
